股票代號,股票名稱,權重(%),持有股數,股數變化,狀態
2330,台積電,8.8892,1445000.0,0.0,➖ 持平
8299,群聯,5.3227,854000.0,0.0,➖ 持平
5536,聖暉*,5.2702,2470000.0,0.0,➖ 持平
6669,緯穎,5.2194,422000.0,0.0,➖ 持平
6139,亞翔,3.7852,2157000.0,0.0,➖ 持平
7769,鴻勁,3.7467,263000.0,0.0,➖ 持平
3264,欣銓,3.4392,7129000.0,0.0,➖ 持平
2345,智邦,3.3044,729000.0,0.0,➖ 持平
2383,台光電,3.2323,459000.0,0.0,➖ 持平
2360,致茂,3.216,860000.0,0.0,➖ 持平
2308,台達電,2.9323,694000.0,0.0,➖ 持平
6257,矽格,2.6973,6458000.0,0.0,➖ 持平
3017,奇鋐,2.6575,540000.0,0.0,➖ 持平
3491,昇達科,2.6388,547000.0,0.0,➖ 持平
3036,文曄,2.6189,4557000.0,0.0,➖ 持平
2454,聯發科,2.6094,449000.0,0.0,➖ 持平
2449,京元電子,2.6008,2538000.0,0.0,➖ 持平
6223,旺矽,2.5429,280000.0,0.0,➖ 持平
2441,超豐,2.4566,8347000.0,0.0,➖ 持平
6274,台燿,2.0453,1172000.0,0.0,➖ 持平
5439,高技,1.8812,1963000.0,0.0,➖ 持平
3665,貿聯-KY,1.8299,438136.0,0.0,➖ 持平
2428,興勤,1.8148,3114000.0,0.0,➖ 持平
3324,雙鴻,1.814,552000.0,0.0,➖ 持平
4958,臻鼎-KY,1.7033,2691000.0,0.0,➖ 持平
8210,勤誠,1.6482,572000.0,0.0,➖ 持平
2421,建準,1.5492,3255000.0,0.0,➖ 持平
6805,富世達,1.4136,295000.0,0.0,➖ 持平
2316,楠梓電,1.3199,4207000.0,0.0,➖ 持平
3008,大立光,1.3044,170000.0,0.0,➖ 持平
2404,漢唐,1.163,373000.0,0.0,➖ 持平
8996,高力,1.0757,378000.0,0.0,➖ 持平
1785,光洋科,0.9317,4619000.0,0.0,➖ 持平
2606,裕民,0.8553,4200000.0,0.0,➖ 持平
5289,宜鼎,0.7117,290000.0,0.0,➖ 持平
8358,金居,0.6915,781000.0,0.0,➖ 持平
2059,川湖,0.5395,55000.0,0.0,➖ 持平
3231,緯創,0.5262,1255000.0,0.0,➖ 持平
2472,立隆電,0.4514,1223000.0,-300000.0,🔻 減少
2368,金像電,0.4131,156000.0,0.0,➖ 持平
3711,日月光投控,0.3988,353000.0,0.0,➖ 持平
2327,國巨*,0.3755,412000.0,0.0,➖ 持平
5425,台半,0.3444,1770000.0,0.0,➖ 持平
2451,創見,0.3261,460000.0,0.0,➖ 持平
2481,強茂,0.2899,1028000.0,0.0,➖ 持平
9938,百和,0.2483,1461000.0,0.0,➖ 持平
3376,新日興,0.2331,360000.0,0.0,➖ 持平
6446,藥華藥,0.2308,100583.0,0.0,➖ 持平
8464,億豐,0.192,144000.0,0.0,➖ 持平
6177,達麗,0.191,1200350.0,0.0,➖ 持平
5274,信驊,0.1895,6000.0,0.0,➖ 持平
2885,元大金,0.1684,1117420.0,0.0,➖ 持平
3529,力旺,0.1623,23000.0,0.0,➖ 持平
8046,南電,0.154,104000.0,0.0,➖ 持平
1319,東陽,0.1194,360000.0,0.0,➖ 持平
4441,振大環球,0.0489,60000.0,0.0,➖ 持平
6768,志強-KY,0.0136,41000.0,0.0,➖ 持平
2548,華固,0.0104,29600.0,0.0,➖ 持平
3443,創意,0.0076,1000.0,0.0,➖ 持平
1519,華城,0.0018,600.0,0.0,➖ 持平
7722,LINEPAY,0.0013,1000.0,0.0,➖ 持平
3706,神達,0.0003,1400.0,0.0,➖ 持平
2886,兆豐金,0.0001,1000.0,0.0,➖ 持平
2881,富邦金,0.0,250.0,0.0,➖ 持平
2317,鴻海,,0.0,0.0,➖ 持平
6472,保瑞,,0.0,0.0,➖ 持平
6488,環球晶,,0.0,0.0,➖ 持平
